loan_id,origination_date,sector,loan_type,collateral,initial_rating,credit_score,ead,defaulted,pd_raw,pd_calibrated,lgd_predicted,ecl_predicted,risk_band,pd_covid_stressed,lgd_covid_stressed,ecl_covid_stressed,covid_incremental_ecl
L001130,2023-01-01,Telecom,term_loan,unsecured,BB,740,886973.97,0,0.0966971400626455,0.0365349976306681,0.6590224345865131,21356.012063155827,Very Low,0.09164397313127855,0.7469360273603539,60715.30648170671,39359.29441855088
L001162,2023-06-01,Utilities,term_loan,unsecured,CCC,633,7558705.27,0,0.4319553623852829,0.3518346081082605,0.5523631313741207,1468962.3034737548,Very High,0.9039161025708669,0.6400836572375824,4373330.243881979,2904367.9404082242
L001182,2023-07-01,Industrials,term_loan,unsecured,B,663,2052644.96,1,0.27062484207998455,0.13105908536461977,0.6488351598862154,174548.1884823092,High,0.32874510525113,0.7353897702150366,496238.79857785814,321690.6100955489
L001186,2023-07-01,Retail,term_loan,unsecured,BBB,738,509806.07,0,0.1019156445358211,0.038021474161196896,0.6850553867698715,13278.824741434111,Very Low,0.09075010475380521,0.763836756248407,35338.87258736194,22060.04784592783
L001191,2023-08-01,Industrials,mortgage,secured,BB,727,1243346.34,0,0.17872410074750888,0.06779051625143832,0.45234654269633096,38126.973876634576,Low,0.17004391826866602,0.5126895714920214,108394.61511723512,70267.64124060055
L001200,2023-04-01,Retail,mortgage,unsecured,BBB,720,334046.83,0,0.10474395784274623,0.03885121541833895,0.6725047746249964,8727.851264998048,Very Low,0.09273054101161456,0.749842823706871,23227.388705026402,14499.537440028354
L001203,2023-03-01,Technology,revolving,unsecured,BBB,696,1515215.73,0,0.10555572864911719,0.03909255628990726,0.7725723927662254,45762.28751537909,Very Low,0.09567934243595541,0.8584566904287374,124454.62537230375,78692.33785692466
L001207,2023-09-01,Consumer,term_loan,secured,BB,719,332412.49,0,0.23298263670691202,0.10061310183383436,0.5076427075563915,16978.13660301081,Medium,0.2370746462417105,0.5692059231818666,44857.1684065419,27879.031803531092
L001214,2023-11-01,Utilities,term_loan,secured,BBB,698,4699929.8,0,0.08297379619600051,0.03288815874549986,0.37500196294850247,57964.817425113775,Very Low,0.08449463352626405,0.4345558461119909,172570.31615234795,114605.49872723417
L001224,2023-04-01,Utilities,bond,unsecured,BBB,719,24970420.93,0,0.09404885829563359,0.03580218356345605,0.5845917747072381,522622.4707556817,Very Low,0.09198120220239393,0.6774305160714591,1555928.734238607,1033306.2634829255
L001229,2023-05-01,Financials,mortgage,partially_secured,BBB,818,2198454.62,0,0.26490467898174336,0.12597411435019568,0.5600076937637244,155093.22004376483,Medium,0.33514038633922416,0.6430132785949253,473766.35198587494,318673.13194211014
L001242,2023-04-01,Industrials,mortgage,partially_secured,BBB,740,5317843.57,0,0.0959950374106676,0.03633932258724346,0.5698719679644584,110125.95300108953,Very Low,0.0911525850761287,0.6458928884909171,313087.01101209695,202961.05801100744
L001250,2023-12-01,Utilities,bond,unsecured,CCC,647,125393.97,1,0.6783895883890717,0.793345577088294,0.5892122682332872,58615.27923276739,Very High,1.0,0.682784787974145,85617.09521968629,27001.815986918904
L001266,2023-04-01,Retail,revolving,unsecured,AA,774,73680.42,0,0.10194658733697863,0.03803045908717938,0.7034044459828659,1971.0097375991484,Very Low,0.09077155008153392,0.7842959572708956,5245.438759962387,3274.429022363239
L001280,2023-07-01,Real_Estate,bond,secured,A,804,3698789.94,0,0.07733756720783527,0.031494480493836394,0.33917826407909546,39511.37376606456,Very Low,0.08857683627236763,0.3957362396142846,129653.92087167175,90142.5471056072
L001287,2023-11-01,Industrials,mortgage,unsecured,A,757,1336386.87,0,0.1107823179628481,0.04068120168786703,0.6258507798223066,34024.89321558446,Very Low,0.10204363851169237,0.7093392738506024,96732.43977981943,62707.546564234966
L001291,2023-11-01,Utilities,revolving,partially_secured,BBB,708,640157.35,1,0.10330343616656595,0.0384264614012618,0.5231510455659666,12868.982996479383,Very Low,0.09872336724399372,0.6062324139927523,38312.972642944165,25443.989646464783
L001294,2023-01-01,Financials,term_loan,unsecured,B,640,8761101.83,1,0.4096639501721824,0.31261245241309427,0.6010140560507257,1646075.0440059935,Very High,0.831671320863023,0.6900976950253555,5028298.261353047,3382223.217347053
L001298,2023-12-01,Industrials,bond,unsecured,BBB,736,10164926.44,0,0.09382355654896836,0.0357404969440684,0.6657248805353745,241857.53112533118,Very Low,0.08965050684519207,0.7545325795987934,687598.6036647146,445741.0725393834
L001306,2023-07-01,Healthcare,term_loan,partially_secured,BB,718,1681715.35,0,0.23320982800263768,0.10077641336694801,0.578788319359448,98091.44764847247,Medium,0.22826810012339277,0.6592157795704379,253061.05072751662,154969.60307904414
L001313,2023-01-01,Energy,revolving,unsecured,CCC,618,233623.95,0,0.6859612746952866,0.8030259502808585,0.6059076134864172,113671.9609680196,Very High,1.0,0.6957165864187372,162536.05699966176,48864.096031642155
L001320,2023-02-01,Consumer,bond,secured,AA,850,265807.77,0,0.10697665931905662,0.03951846726097777,0.5183888184480243,5445.31978175661,Very Low,0.09311736220381943,0.5812552442489028,14386.833619563067,8941.513837806458
L001349,2023-06-01,Financials,term_loan,partially_secured,CCC,639,760667.51,1,0.6435791767404022,0.7443849699585645,0.5486746066321674,310675.72709584405,Very High,1.0,0.6300003761040909,479220.8173901623,168545.09029431827
L001353,2023-03-01,Real_Estate,bond,unsecured,BB,661,2424184.87,0,0.1716228176596306,0.06431384083441097,0.5838589351921232,91028.65246897112,Very Low,0.18087983863558582,0.6812174126354097,298704.412915239,207675.76044626787
L001365,2023-03-01,Consumer,mortgage,unsecured,BB,697,246957.73,0,0.38390635517956945,0.2704387142370668,0.7059707850119844,47149.62208691797,Very High,0.6372347272793772,0.7915857874852559,124571.88840632983,77422.26631941186
L001366,2023-03-01,Energy,term_loan,partially_secured,B,669,3757814.08,0,0.2495694535023773,0.11316975681636339,0.5313082814431602,225949.95399929988,Medium,0.3113988429647614,0.6100599756037354,713879.3457085004,487929.39170920046
L001369,2023-08-01,Utilities,mortgage,secured,BB,775,691297.85,0,0.0867030712371654,0.033842859084737414,0.4017043545056892,9398.07250780133,Very Low,0.08694740249747668,0.4654988317569499,27979.529927602147,18581.45741980082
L001374,2023-07-01,Financials,mortgage,secured,B,686,8615637.06,0,0.3088649096489617,0.1696546076922998,0.41432886264973806,605617.2583178752,High,0.45134757294793837,0.47574160740248816,1849991.115614097,1244373.857296222
L001384,2023-10-01,Consumer,revolving,unsecured,A,745,528689.06,0,0.1513864234992938,0.0552975284572211,0.7037748398874135,20574.99703107171,Very Low,0.13029756322081779,0.7891235341064871,54360.27099836238,33785.27396729067
L001395,2023-08-01,Energy,mortgage,partially_secured,B,658,39569242.93,0,0.2553678634112678,0.11787211018233643,0.5650810511361414,2635600.2732270346,Medium,0.32433787754934157,0.6488386202712094,8327067.8541775225,5691467.580950487
L001400,2023-06-01,Healthcare,term_loan,secured,BBB,702,111956.67,0,0.09488857826400415,0.036032999436821575,0.4165150720323914,1680.2778747776017,Very Low,0.08161814901311208,0.4743933122502258,4334.861954828537,2654.584080050935
L001416,2023-03-01,Real_Estate,term_loan,secured,B,632,1670376.19,0,0.2957361550957269,0.15547450083595873,0.3779427549383051,98152.07524944912,High,0.4372651712026154,0.44096470932426746,322079.44662031357,223927.37137086445
L001417,2023-08-01,Industrials,mortgage,partially_secured,BBB,766,2070042.28,0,0.14365564359104863,0.05217785146888589,0.5566754287588409,60126.71269527034,Very Low,0.13088152740570963,0.6309359309552702,170939.65815268864,110812.9454574183
L001418,2023-04-01,Retail,bond,unsecured,B,642,742465.21,0,0.28558073398829703,0.14518119263426127,0.7343999020331287,79162.42298692687,High,0.34652018972182946,0.8188558907669387,210674.57656194133,131512.15357501444
L001421,2023-06-01,Energy,bond,secured,BBB,720,726154.76,0,0.07751267098854628,0.031536905916616384,0.41224031887633217,9440.581295299864,Very Low,0.08677721229938094,0.4733434950297796,29827.118257423746,20386.536962123882
L001422,2023-10-01,Utilities,mortgage,secured,A,755,1130316.24,0,0.24546402970588724,0.10994006164275655,0.40419001296646556,50227.495337322674,Medium,0.2824525778485751,0.4683792364542353,149535.09965075762,99307.60431343495
L001425,2023-12-01,Financials,revolving,secured,A,723,34180046.15,0,0.08836474963078254,0.03427681474067645,0.38603449231034415,452271.49095678417,Very Low,0.09118972571407863,0.44325338261501074,1381562.7421839875,929291.2512272033
L001470,2023-12-01,Technology,mortgage,unsecured,AA,794,2663010.12,0,0.15245271215849207,0.05574136393911783,0.7629971137831771,113259.15138640263,Very Low,0.13642743157103282,0.8478169595987403,308018.37104499503,194759.2196585924
L001473,2023-07-01,Healthcare,term_loan,secured,BB,715,2279247.64,0,0.1380609649173391,0.05002468810518554,0.42756379492906765,48750.24767242901,Very Low,0.11331064612764966,0.486977347266086,125768.24172707244,77017.99405464344
L001480,2023-05-01,Real_Estate,term_loan,unsecured,A,660,508937.46,0,0.32148405938606583,0.18423619609316128,0.5744461033423959,53862.76751097473,High,0.5181561696177676,0.6702349910747404,176747.05612982655,122884.28861885183
L001482,2023-10-01,Technology,revolving,secured,A,762,119233.22,0,0.07425941837413068,0.030757641386408525,0.5457267135530625,2001.3613793682534,Very Low,0.07527957191922681,0.6063933332097112,5442.880901007551,3441.5195216392976
L001485,2023-06-01,Telecom,revolving,unsecured,B,706,10916770.43,0,0.5267408554915909,0.5352969019725308,0.6566648721688406,3837361.306711336,Very High,1.0,0.744263966116164,8124958.857411461,4287597.550700124
L001512,2023-12-01,Consumer,mortgage,partially_secured,B,643,823541.95,0,0.37332728624447303,0.25419271236910196,0.6518352588615342,136454.12539711225,Very High,0.5989542739836342,0.7308850984361965,360519.28582199034,224065.1604248781
L001514,2023-12-01,Technology,lease,unsecured,A,738,145797.37,0,0.12918809237900064,0.04678168222493762,0.7581406787929317,5171.0093645683255,Very Low,0.11449853931617819,0.8424206509187459,14063.021501006675,8892.012136438349
L001522,2023-10-01,Utilities,revolving,unsecured,BB,702,1747304.17,0,0.17847548342763297,0.06766590573957854,0.5808488665652001,68675.45714611422,Very Low,0.17384390387834459,0.6730931984697213,204457.56370962458,135782.10656351037
L001539,2023-02-01,Consumer,revolving,secured,A,732,153513.52,0,0.20348208121661884,0.08131548369654247,0.5154295168235616,6434.120128103785,Low,0.19160366970068501,0.577937060045619,16999.298384905844,10565.178256802059
L001541,2023-06-01,Consumer,bond,unsecured,BBB,638,11128816.48,0,0.25435082483816396,0.11703525326755271,0.7189708809012353,936433.5853905935,Medium,0.27577016074941785,0.8061624404578033,2474108.909805721,1537675.3244151277
L001552,2023-01-01,Industrials,mortgage,secured,A,692,832337.45,0,0.11387571551224379,0.04165038917089249,0.46087117128108424,15977.103258935662,Very Low,0.10447472247835414,0.5223513855299808,45422.74884034203,29445.645581406367
L001557,2023-03-01,Real_Estate,mortgage,secured,BBB,764,2367563.58,0,0.10469811680066686,0.038837629528024185,0.36368063128901507,33440.636691357475,Very Low,0.10922911881603871,0.4243243765564583,109733.2046501362,76292.56795877873
L001615,2023-08-01,Technology,term_loan,secured,A,738,447420.11,0,0.15677060481219607,0.057573140223964335,0.566748443617152,14599.08893843187,Very Low,0.14091071859693496,0.629751978932592,39703.52539738923,25104.43645895736
L001628,2023-11-01,Consumer,revolving,secured,BBB,692,144687.95,0,0.11004673882308443,0.040453936476627594,0.5208923779510963,3048.8857759509838,Very Low,0.09532160826450109,0.584062417240802,8055.323496448392,5006.437720497408
L001631,2023-11-01,Industrials,mortgage,partially_secured,BB,700,3016962.34,0,0.1355535597085338,0.0490872427319225,0.5759837802489604,85299.95085957645,Very Low,0.12312912709178697,0.6528200165341717,242506.92889658196,157206.97803700552
L001635,2023-04-01,Industrials,mortgage,unsecured,B,646,298849.63,0,0.3397957713848134,0.2070913826231746,0.6603387636028626,40867.82663089802,High,0.5194624866154931,0.7484279546674845,116186.8327832028,75319.00615230479
L001639,2023-07-01,Retail,mortgage,partially_secured,BBB,643,122653.22,0,0.11105224037799531,0.04076490341210156,0.6410470526660578,3205.2010740365636,Very Low,0.09729815417579045,0.7147674637226545,8529.986243347379,5324.785169310815
L001640,2023-10-01,Financials,mortgage,unsecured,BBB,627,1580044.65,0,0.13969058638052828,0.050643023306112,0.6063381870590806,48518.11338159018,Very Low,0.13473023790439012,0.696210980563171,148209.24844778317,99691.135066193
L001641,2023-08-01,Utilities,mortgage,unsecured,CCC,664,1714116.09,0,0.624283191308735,0.7141680436009328,0.5668103012026547,693870.4288663778,Very High,1.0,0.6568251752269811,1125874.601173638,432004.1723072601
L001649,2023-07-01,Consumer,mortgage,secured,BBB,754,87649.35,0,0.19763426173703613,0.07791446751999308,0.5324208779905937,3635.9833346946684,Low,0.18358985547349418,0.5969890099214529,9606.467457615772,5970.484122921103
L001665,2023-05-01,Technology,bond,secured,B,694,2228393.51,0,0.2348507054773598,0.10196292516456953,0.5504106691343492,125060.74596339553,Medium,0.24955507028613624,0.6115979885197843,340113.86083846004,215053.11487506452
L001698,2023-01-01,Healthcare,lease,unsecured,B,704,946582.38,0,0.511649199372708,0.505406097626149,0.679911027038357,325275.21917335986,Very High,1.0,0.774390330170562,733024.2417818364,407749.0226084765
L001704,2023-01-01,Consumer,mortgage,partially_secured,BB,674,382706.08,0,0.18957716686347728,0.07344180187414928,0.6414955181858798,18030.2733936614,Low,0.17305091366155123,0.7192914292095128,47636.971532673095,29606.698139011696
L001710,2023-06-01,Financials,term_loan,unsecured,B,645,5137136.51,1,0.22102481300253676,0.09234338434776072,0.5931732286931521,281389.85504198156,Medium,0.24566949857768078,0.6810946828127816,859567.2013996161,578177.3463576345
L001723,2023-01-01,Financials,term_loan,partially_secured,BB,770,2045027.29,0,0.2271825005010655,0.09652273933211744,0.5399276119073522,106577.19465742019,Medium,0.25678821650898803,0.6199568823833975,325563.48177880514,218986.28712138496
L001745,2023-05-01,Energy,mortgage,secured,CCC,653,559015.79,0,0.653739455844631,0.7594265457839389,0.4343996380430946,184416.29972034937,Very High,1.0,0.4987873177263711,278829.98646078835,94413.68674043898
L001752,2023-05-01,Healthcare,mortgage,partially_secured,BBB,749,2538125.95,0,0.09956707150519152,0.03734543355760793,0.5502605697298198,52157.77644547426,Very Low,0.08459093632791916,0.6267238613985261,134559.14890973858,82401.37246426432
L001765,2023-08-01,Financials,revolving,secured,A,752,3453754.74,0,0.08335473959715778,0.03298447543169269,0.3870157711311545,44088.9482504658,Very Low,0.08775159798817005,0.4443801087632612,134679.38939963325,90590.44114916745
L001772,2023-12-01,Utilities,bond,secured,AA,774,5930515.2,0,0.08903671681923987,0.034453822227497134,0.3835872682192001,78377.9708670733,Very Low,0.08851705883625242,0.4445045796244874,233343.46268552594,154965.49181845266
L001780,2023-07-01,Retail,mortgage,unsecured,A,783,2353720.02,0,0.09501630543622802,0.036068233396760796,0.7352282565939203,62416.85216318131,Very Low,0.08608808656822736,0.8197795061022213,166109.66925531178,103692.81709213046
L001783,2023-03-01,Industrials,bond,unsecured,CCC,695,208283.39,1,0.6184675613658077,0.7046519971011834,0.6592212465788712,96752.12689726995,Very High,1.0,0.7471613608724925,155621.3011195361,58869.174222266156
L001785,2023-04-01,Energy,term_loan,partially_secured,BBB,752,1904437.84,0,0.1701189125400486,0.0635991664479373,0.5349837749045159,64797.58746485172,Very Low,0.17499999472073932,0.6142802588736963,204725.2434627227,139927.65599787096
L001788,2023-10-01,Utilities,term_loan,unsecured,BBB,753,1637626.31,0,0.08625943128545077,0.033727899835830515,0.5742097777733135,31715.728393153902,Very Low,0.0866520548715421,0.665399759148266,94422.67773687938,62706.949343725486
L001794,2023-09-01,Telecom,revolving,secured,CCC,698,1084670.01,0,0.7230508496510841,0.8454997555146841,0.4531575761649289,415585.47865181894,Very High,1.0,0.5136087968253304,557096.0587886191,141510.58013680018
L001795,2023-08-01,Retail,revolving,unsecured,BBB,706,1217353.41,0,0.12497717198492195,0.045313477171474686,0.7364542017493989,40624.666653135166,Very Low,0.1081547438859493,0.8211464349505799,108114.23049206892,67489.56383893375
L001807,2023-11-01,Telecom,bond,secured,BBB,755,3991756.69,0,0.05469406876756922,0.026450180005380984,0.4267801539958286,45060.59370498983,Very Low,0.0663473311325979,0.4837126265388721,128107.61433152309,83047.02062653325
