issuer_id,sector,year,from_rating,to_rating,upgraded,downgraded,defaulted,notches_moved,from_score,to_score,calculated_notches_moved,rating_transition_type
I00376,Industrials,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00377,Energy,2015,A,A,0,0,0,0,5,5,0,unchanged
I00378,Technology,2015,CCC,B,1,0,0,-1,1,2,1,upgrade
I00379,Healthcare,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I00380,Financials,2015,A,A,0,0,0,0,5,5,0,unchanged
I00381,Telecom,2015,A,A,0,0,0,0,5,5,0,unchanged
I00382,Energy,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00383,Financials,2015,B,B,0,0,0,0,2,2,0,unchanged
I00384,Healthcare,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00385,Industrials,2015,AAA,AAA,0,0,0,0,7,7,0,unchanged
I00386,Real_Estate,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00387,Financials,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00388,Retail,2015,B,B,0,0,0,0,2,2,0,unchanged
I00389,Healthcare,2015,CCC,B,1,0,0,-1,1,2,1,upgrade
I00390,Consumer,2015,B,B,0,0,0,0,2,2,0,unchanged
I00391,Technology,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I00392,Healthcare,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00393,Industrials,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00394,Technology,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00395,Healthcare,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00396,Industrials,2015,B,B,0,0,0,0,2,2,0,unchanged
I00397,Energy,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00398,Retail,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I00399,Technology,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00400,Industrials,2015,BB,BBB,1,0,0,-1,3,4,1,upgrade
I00401,Utilities,2015,B,B,0,0,0,0,2,2,0,unchanged
I00402,Retail,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00403,Energy,2015,B,B,0,0,0,0,2,2,0,unchanged
I00404,Industrials,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00405,Retail,2015,B,B,0,0,0,0,2,2,0,unchanged
I00406,Financials,2015,B,B,0,0,0,0,2,2,0,unchanged
I00407,Energy,2015,A,A,0,0,0,0,5,5,0,unchanged
I00408,Financials,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00409,Technology,2015,A,A,0,0,0,0,5,5,0,unchanged
I00410,Energy,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00411,Retail,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00412,Industrials,2015,A,A,0,0,0,0,5,5,0,unchanged
I00413,Consumer,2015,BB,D,0,0,1,3,3,0,-3,default
I00414,Real_Estate,2015,B,B,0,0,0,0,2,2,0,unchanged
I00415,Healthcare,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00416,Energy,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00417,Consumer,2015,B,B,0,0,0,0,2,2,0,unchanged
I00418,Industrials,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00419,Industrials,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00420,Telecom,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00421,Retail,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I00422,Healthcare,2015,B,B,0,0,0,0,2,2,0,unchanged
I00423,Industrials,2015,B,B,0,0,0,0,2,2,0,unchanged
I00424,Telecom,2015,A,AA,1,0,0,-1,5,6,1,upgrade
I00425,Healthcare,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00426,Telecom,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00427,Financials,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00428,Retail,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I00429,Industrials,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00430,Financials,2015,BB,BBB,1,0,0,-1,3,4,1,upgrade
I00431,Financials,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00432,Financials,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00433,Real_Estate,2015,A,A,0,0,0,0,5,5,0,unchanged
I00434,Consumer,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00435,Retail,2015,B,B,0,0,0,0,2,2,0,unchanged
I00436,Healthcare,2015,BB,B,0,1,0,1,3,2,-1,downgrade
I00437,Technology,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00438,Financials,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00439,Real_Estate,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00440,Energy,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I00441,Industrials,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00442,Consumer,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00443,Retail,2015,B,B,0,0,0,0,2,2,0,unchanged
I00444,Financials,2015,BBB,BB,0,1,0,1,4,3,-1,downgrade
I00445,Industrials,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00446,Financials,2015,B,B,0,0,0,0,2,2,0,unchanged
I00447,Retail,2015,A,A,0,0,0,0,5,5,0,unchanged
I00448,Energy,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00449,Consumer,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00450,Healthcare,2015,B,B,0,0,0,0,2,2,0,unchanged
I00451,Energy,2015,AAA,AAA,0,0,0,0,7,7,0,unchanged
I00452,Industrials,2015,A,A,0,0,0,0,5,5,0,unchanged
I00453,Energy,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00454,Financials,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00455,Financials,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00456,Healthcare,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00457,Industrials,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00458,Telecom,2015,B,BB,1,0,0,-1,2,3,1,upgrade
I00459,Financials,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00460,Telecom,2015,AAA,AAA,0,0,0,0,7,7,0,unchanged
I00461,Energy,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00462,Real_Estate,2015,A,A,0,0,0,0,5,5,0,unchanged
I00463,Financials,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00464,Healthcare,2015,A,A,0,0,0,0,5,5,0,unchanged
I00465,Energy,2015,AAA,AAA,0,0,0,0,7,7,0,unchanged
I00466,Energy,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00467,Financials,2015,A,A,0,0,0,0,5,5,0,unchanged
I00468,Technology,2015,BBB,A,1,0,0,-1,4,5,1,upgrade
I00469,Real_Estate,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I00470,Financials,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00471,Energy,2015,B,B,0,0,0,0,2,2,0,unchanged
I00472,Retail,2015,B,B,0,0,0,0,2,2,0,unchanged
I00473,Industrials,2015,B,B,0,0,0,0,2,2,0,unchanged
I00474,Technology,2015,B,B,0,0,0,0,2,2,0,unchanged
I00475,Telecom,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00476,Utilities,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00477,Technology,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00478,Healthcare,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00479,Consumer,2015,BB,BBB,1,0,0,-1,3,4,1,upgrade
I00480,Industrials,2015,BBB,A,1,0,0,-1,4,5,1,upgrade
I00481,Consumer,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00482,Telecom,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00483,Utilities,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00484,Real_Estate,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00485,Consumer,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00486,Utilities,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00487,Consumer,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00488,Utilities,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00489,Industrials,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00490,Utilities,2015,AA,A,0,1,0,1,6,5,-1,downgrade
I00491,Utilities,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00492,Financials,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00493,Industrials,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00494,Utilities,2015,CCC,BB,1,0,0,-2,1,3,2,upgrade
I00495,Financials,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00496,Energy,2015,BB,BBB,1,0,0,-1,3,4,1,upgrade
I00497,Industrials,2015,B,B,0,0,0,0,2,2,0,unchanged
I00498,Utilities,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00499,Real_Estate,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00500,Financials,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00501,Real_Estate,2015,BBB,B,0,1,0,2,4,2,-2,downgrade
I00502,Consumer,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I00503,Telecom,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00504,Retail,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00505,Financials,2015,B,B,0,0,0,0,2,2,0,unchanged
I00506,Utilities,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00507,Real_Estate,2015,A,A,0,0,0,0,5,5,0,unchanged
I00508,Industrials,2015,A,A,0,0,0,0,5,5,0,unchanged
I00509,Real_Estate,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00510,Consumer,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00511,Consumer,2015,B,B,0,0,0,0,2,2,0,unchanged
I00512,Financials,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00513,Financials,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I00514,Technology,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00515,Retail,2015,B,B,0,0,0,0,2,2,0,unchanged
I00516,Consumer,2015,B,B,0,0,0,0,2,2,0,unchanged
I00517,Retail,2015,BBB,A,1,0,0,-1,4,5,1,upgrade
I00518,Industrials,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00519,Telecom,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I00520,Telecom,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00521,Telecom,2015,B,BB,1,0,0,-1,2,3,1,upgrade
I00522,Utilities,2015,A,A,0,0,0,0,5,5,0,unchanged
I00523,Utilities,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00524,Healthcare,2015,BB,B,0,1,0,1,3,2,-1,downgrade
I00525,Industrials,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00526,Utilities,2015,B,B,0,0,0,0,2,2,0,unchanged
I00527,Real_Estate,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00528,Real_Estate,2015,BB,BBB,1,0,0,-1,3,4,1,upgrade
I00529,Telecom,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00530,Healthcare,2015,B,B,0,0,0,0,2,2,0,unchanged
I00531,Technology,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I00532,Consumer,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00533,Financials,2015,B,B,0,0,0,0,2,2,0,unchanged
I00534,Utilities,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00535,Healthcare,2015,A,A,0,0,0,0,5,5,0,unchanged
I00536,Financials,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00537,Financials,2015,B,B,0,0,0,0,2,2,0,unchanged
I00538,Retail,2015,B,B,0,0,0,0,2,2,0,unchanged
I00539,Telecom,2015,B,B,0,0,0,0,2,2,0,unchanged
I00540,Retail,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00541,Telecom,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00542,Financials,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I00543,Energy,2015,B,B,0,0,0,0,2,2,0,unchanged
I00544,Healthcare,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00545,Utilities,2015,BB,BBB,1,0,0,-1,3,4,1,upgrade
I00546,Financials,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00547,Real_Estate,2015,AAA,AA,0,1,0,1,7,6,-1,downgrade
I00548,Real_Estate,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I00549,Financials,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00550,Consumer,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00551,Real_Estate,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00552,Retail,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00553,Healthcare,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I00554,Consumer,2015,CCC,B,1,0,0,-1,1,2,1,upgrade
I00555,Consumer,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I00556,Consumer,2015,A,A,0,0,0,0,5,5,0,unchanged
I00557,Financials,2015,BB,A,1,0,0,-2,3,5,2,upgrade
I00558,Real_Estate,2015,B,B,0,0,0,0,2,2,0,unchanged
I00559,Telecom,2015,A,A,0,0,0,0,5,5,0,unchanged
I00560,Consumer,2015,A,A,0,0,0,0,5,5,0,unchanged
I00561,Financials,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I00562,Financials,2015,B,B,0,0,0,0,2,2,0,unchanged
I00563,Telecom,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00564,Telecom,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00565,Technology,2015,A,A,0,0,0,0,5,5,0,unchanged
I00566,Healthcare,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00567,Industrials,2015,AA,A,0,1,0,1,6,5,-1,downgrade
I00568,Consumer,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00569,Healthcare,2015,A,AA,1,0,0,-1,5,6,1,upgrade
I00570,Retail,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00571,Real_Estate,2015,A,A,0,0,0,0,5,5,0,unchanged
I00572,Energy,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00573,Industrials,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00574,Industrials,2015,A,A,0,0,0,0,5,5,0,unchanged
I00575,Retail,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00576,Industrials,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00577,Industrials,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00578,Industrials,2015,A,A,0,0,0,0,5,5,0,unchanged
I00579,Energy,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I00580,Industrials,2015,BB,A,1,0,0,-2,3,5,2,upgrade
I00581,Retail,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00582,Healthcare,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00583,Financials,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00584,Retail,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00585,Utilities,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00586,Healthcare,2015,A,A,0,0,0,0,5,5,0,unchanged
I00587,Consumer,2015,B,B,0,0,0,0,2,2,0,unchanged
I00588,Financials,2015,A,A,0,0,0,0,5,5,0,unchanged
I00589,Technology,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00590,Healthcare,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I00591,Real_Estate,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I00592,Healthcare,2015,AAA,AAA,0,0,0,0,7,7,0,unchanged
I00593,Energy,2015,A,A,0,0,0,0,5,5,0,unchanged
I00594,Healthcare,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00595,Utilities,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00596,Real_Estate,2015,A,A,0,0,0,0,5,5,0,unchanged
I00597,Utilities,2015,BB,BBB,1,0,0,-1,3,4,1,upgrade
I00598,Healthcare,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00599,Healthcare,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I00600,Energy,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00601,Utilities,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00602,Consumer,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I00603,Financials,2015,A,AA,1,0,0,-1,5,6,1,upgrade
I00604,Technology,2015,A,A,0,0,0,0,5,5,0,unchanged
I00605,Telecom,2015,A,A,0,0,0,0,5,5,0,unchanged
I00606,Real_Estate,2015,B,B,0,0,0,0,2,2,0,unchanged
I00607,Retail,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00608,Industrials,2015,CCC,BBB,1,0,0,-3,1,4,3,upgrade
I00609,Utilities,2015,AAA,AAA,0,0,0,0,7,7,0,unchanged
I00610,Utilities,2015,CCC,BB,1,0,0,-2,1,3,2,upgrade
I00611,Consumer,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00612,Technology,2015,A,A,0,0,0,0,5,5,0,unchanged
I00613,Technology,2015,A,A,0,0,0,0,5,5,0,unchanged
I00614,Industrials,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00615,Healthcare,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00616,Telecom,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00617,Industrials,2015,B,B,0,0,0,0,2,2,0,unchanged
I00618,Retail,2015,B,B,0,0,0,0,2,2,0,unchanged
I00619,Utilities,2015,A,A,0,0,0,0,5,5,0,unchanged
I00620,Healthcare,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00621,Technology,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00622,Retail,2015,CCC,B,1,0,0,-1,1,2,1,upgrade
I00623,Healthcare,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00624,Healthcare,2015,B,D,0,0,1,2,2,0,-2,default
I00625,Telecom,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00626,Utilities,2015,BB,BBB,1,0,0,-1,3,4,1,upgrade
I00627,Technology,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I00628,Telecom,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00629,Industrials,2015,A,A,0,0,0,0,5,5,0,unchanged
I00630,Energy,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00631,Utilities,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00632,Industrials,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I00633,Retail,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00634,Technology,2015,B,D,0,0,1,2,2,0,-2,default
I00635,Consumer,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00636,Consumer,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00637,Consumer,2015,A,A,0,0,0,0,5,5,0,unchanged
I00638,Technology,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00639,Telecom,2015,B,B,0,0,0,0,2,2,0,unchanged
I00640,Telecom,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00641,Consumer,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00642,Industrials,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00643,Industrials,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I00644,Utilities,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00645,Retail,2015,BB,B,0,1,0,1,3,2,-1,downgrade
I00646,Industrials,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00647,Real_Estate,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00648,Financials,2015,A,A,0,0,0,0,5,5,0,unchanged
I00649,Energy,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00650,Utilities,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00651,Utilities,2015,A,A,0,0,0,0,5,5,0,unchanged
I00652,Technology,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00653,Telecom,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00654,Financials,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00655,Healthcare,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00656,Financials,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00657,Consumer,2015,B,B,0,0,0,0,2,2,0,unchanged
I00658,Telecom,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00659,Telecom,2015,A,A,0,0,0,0,5,5,0,unchanged
I00660,Industrials,2015,B,B,0,0,0,0,2,2,0,unchanged
I00661,Healthcare,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00662,Real_Estate,2015,B,B,0,0,0,0,2,2,0,unchanged
I00663,Technology,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I00664,Healthcare,2015,A,A,0,0,0,0,5,5,0,unchanged
I00665,Financials,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00666,Telecom,2015,CCC,B,1,0,0,-1,1,2,1,upgrade
I00667,Healthcare,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00668,Retail,2015,A,A,0,0,0,0,5,5,0,unchanged
I00669,Real_Estate,2015,A,A,0,0,0,0,5,5,0,unchanged
I00670,Healthcare,2015,A,A,0,0,0,0,5,5,0,unchanged
I00671,Retail,2015,A,A,0,0,0,0,5,5,0,unchanged
I00672,Retail,2015,B,B,0,0,0,0,2,2,0,unchanged
I00673,Healthcare,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00674,Retail,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00675,Telecom,2015,A,BB,0,1,0,2,5,3,-2,downgrade
I00676,Retail,2015,CCC,B,1,0,0,-1,1,2,1,upgrade
I00677,Healthcare,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00678,Real_Estate,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00679,Consumer,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I00680,Healthcare,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00681,Energy,2015,B,B,0,0,0,0,2,2,0,unchanged
I00682,Industrials,2015,CCC,BB,1,0,0,-2,1,3,2,upgrade
I00683,Utilities,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00684,Real_Estate,2015,BBB,A,1,0,0,-1,4,5,1,upgrade
I00685,Real_Estate,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00686,Utilities,2015,B,B,0,0,0,0,2,2,0,unchanged
I00687,Telecom,2015,A,A,0,0,0,0,5,5,0,unchanged
I00688,Financials,2015,A,A,0,0,0,0,5,5,0,unchanged
I00689,Industrials,2015,CCC,D,0,0,1,1,1,0,-1,default
I00690,Real_Estate,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00691,Healthcare,2015,B,B,0,0,0,0,2,2,0,unchanged
I00692,Retail,2015,CCC,BB,1,0,0,-2,1,3,2,upgrade
I00693,Financials,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00694,Financials,2015,A,A,0,0,0,0,5,5,0,unchanged
I00695,Real_Estate,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00696,Healthcare,2015,AAA,AAA,0,0,0,0,7,7,0,unchanged
I00697,Financials,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I00698,Financials,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00699,Energy,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00700,Real_Estate,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00701,Technology,2015,B,B,0,0,0,0,2,2,0,unchanged
I00702,Telecom,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00703,Healthcare,2015,A,A,0,0,0,0,5,5,0,unchanged
I00704,Technology,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00705,Retail,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00706,Industrials,2015,BB,B,0,1,0,1,3,2,-1,downgrade
I00707,Financials,2015,BBB,A,1,0,0,-1,4,5,1,upgrade
I00708,Financials,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I00709,Consumer,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00710,Financials,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00711,Telecom,2015,A,A,0,0,0,0,5,5,0,unchanged
I00712,Retail,2015,BBB,BB,0,1,0,1,4,3,-1,downgrade
I00713,Utilities,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00714,Technology,2015,BBB,A,1,0,0,-1,4,5,1,upgrade
I00715,Healthcare,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00716,Energy,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00717,Technology,2015,BBB,A,1,0,0,-1,4,5,1,upgrade
I00718,Retail,2015,A,A,0,0,0,0,5,5,0,unchanged
I00719,Consumer,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I00720,Telecom,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00721,Utilities,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00722,Financials,2015,B,B,0,0,0,0,2,2,0,unchanged
I00723,Industrials,2015,B,CCC,0,1,0,1,2,1,-1,downgrade
I00724,Consumer,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00725,Healthcare,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I00726,Healthcare,2015,AAA,AA,0,1,0,1,7,6,-1,downgrade
I00727,Consumer,2015,B,B,0,0,0,0,2,2,0,unchanged
I00728,Energy,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00729,Telecom,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00730,Healthcare,2015,BBB,B,0,1,0,2,4,2,-2,downgrade
I00731,Utilities,2015,AAA,AAA,0,0,0,0,7,7,0,unchanged
I00732,Consumer,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00733,Energy,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00734,Utilities,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00735,Real_Estate,2015,BBB,B,0,1,0,2,4,2,-2,downgrade
I00736,Healthcare,2015,B,BB,1,0,0,-1,2,3,1,upgrade
I00737,Industrials,2015,CCC,D,0,0,1,1,1,0,-1,default
I00738,Healthcare,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00739,Telecom,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I00740,Healthcare,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00741,Industrials,2015,B,B,0,0,0,0,2,2,0,unchanged
I00742,Consumer,2015,BBB,A,1,0,0,-1,4,5,1,upgrade
I00743,Industrials,2015,BBB,A,1,0,0,-1,4,5,1,upgrade
I00744,Real_Estate,2015,BB,CCC,0,1,0,2,3,1,-2,downgrade
I00745,Energy,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00746,Financials,2015,B,B,0,0,0,0,2,2,0,unchanged
I00747,Energy,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00748,Utilities,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00749,Telecom,2015,B,B,0,0,0,0,2,2,0,unchanged
I00750,Technology,2015,AA,AA,0,0,0,0,6,6,0,unchanged
